,people_ID,Infect_prob
4140,19180,82.85245
4141,6821,38.056164
4142,7474,58.005287
4143,6373,23.017336
4144,19683,9.553072
4145,19488,54.32268
4146,19133,16.544615
4147,6948,62.99451
4148,6401,21.804846
4149,6691,42.15342
4150,19593,30.848478
4151,6598,81.49493
4152,19264,31.29632
4153,19910,16.385962
4154,18966,76.9428
4155,6562,92.02603
4156,19721,12.248392
4157,7478,31.993103
4158,19073,81.42853
4159,6510,32.06313
4160,7333,33.68035
4161,6530,7.9828553
4162,19139,11.02698
4163,19063,27.458485
4164,19306,82.27152
4165,6965,34.64991
4166,7340,65.940926
4167,6447,35.873047
4168,7320,44.120182
4169,6355,41.107105
4170,19694,62.375023
4171,7272,14.68892
4172,6526,32.724648
4173,19246,64.518105
4174,20134,32.933277
4175,6740,81.34693
4176,19026,79.173416
4177,20125,82.31853
4178,19886,76.18872
4179,7246,84.97816
4180,6582,5.4718328
4181,7035,14.417669
4182,19250,58.33737
4183,7435,54.547222
4184,20079,61.320534
4185,6736,7.5889544
4186,6848,19.37227
4187,6961,44.08618
4188,19340,25.195637
4189,6389,32.227535
4190,6467,59.01876
4191,6851,41.308014
4192,19174,26.913162
4193,19840,87.84933
4194,19287,9.394697
4195,6982,89.09815
4196,19867,64.87583
4197,6972,4.8238664
4198,18920,77.38829
4199,19052,83.38786
4200,18959,86.928215
4201,19998,48.624462
4202,7071,47.3332
4203,19388,81.35471
4204,19425,27.657974
4205,7451,84.99012
4206,19164,30.135351
4207,6717,30.577175
4208,19479,55.634254
4209,19828,31.086481
4210,7495,37.261772
4211,6600,16.402796
4212,19921,54.85512
4213,18968,58.47825
4214,7471,18.32205
4215,19883,67.990135
4216,20036,13.589459
4217,19261,43.263096
4218,19282,65.28938
4219,19407,20.095942
4220,6741,28.560574
4221,19486,58.105625
4222,19409,60.547035
4223,6521,82.05086
4224,7459,81.95828
4225,19446,50.209927
4226,20107,87.33
4227,7362,84.01671
4228,6862,32.941402
4229,7187,27.795988
4230,19890,59.214767
4231,19279,87.64854
4232,6644,94.61419
4233,6820,23.801296
4234,20120,6.1872272
4235,6711,65.15516
4236,6980,36.90205
4237,7200,20.37975
4238,19880,45.93678
4239,6344,19.977642
4240,6536,87.794876
4241,19177,79.77356
4242,6358,26.030691
4243,6908,39.84469
4244,7185,85.6711
4245,7313,34.1296
4246,6436,82.06348
4247,6553,40.18529
4248,6629,12.567527
4249,7422,7.7178307
4250,6795,73.33834
4251,19810,83.16692
4252,6482,80.03616
4253,18935,58.067616
4254,19298,62.541767
4255,6323,32.48053
4256,19621,64.123825
4257,20017,66.44743
4258,6488,21.613781
4259,19419,29.354963
4260,6874,84.16449
4261,19727,57.761776
4262,7511,10.998794
4263,7493,13.817504
4264,6449,17.340967
4265,19328,69.20649
4266,6899,86.071884
4267,7424,8.005296
4268,19086,32.911423
4269,7075,83.78808
4270,19288,17.45296
4271,6913,36.55947
4272,6906,61.135864
4273,6353,85.129036
4274,6818,92.46954
4275,6638,15.020214
4276,6890,30.597054
4277,20095,42.42833
4278,19377,89.8596
4279,18951,59.04949
4280,6610,65.78793
4281,19024,59.10286
4282,7028,58.77083
4283,7005,57.053257
4284,7217,35.844994
4285,19937,72.78647
4286,7487,84.34831
4287,6662,53.549248
4288,6767,36.547882
4289,19995,9.370045
4290,19817,9.467835
4291,6942,46.226543
4292,6921,80.61684
4293,6587,76.18681
4294,7312,25.021635
4295,6588,80.77613
4296,19752,50.732754
4297,6902,82.72638
4298,19968,40.764793
4299,6739,16.686743
4300,19633,34.145985
4301,19584,57.51233
4302,19751,58.83135
4303,19181,65.644745
4304,6979,7.638683
4305,19546,40.815845
4306,18947,27.931309
4307,19253,17.289942
4308,6975,83.152664
4309,19079,63.878765
4310,7017,60.36667
4311,6958,35.961754
4312,19458,87.46021
4313,19225,84.56449
4314,19025,9.106405
4315,19331,65.1559
4316,19869,24.459358
4317,6478,52.22754
4318,19420,69.36566
4319,6971,7.933548
4320,6477,66.706276
4321,19599,85.84292
4322,19932,11.178692
4323,19489,55.677467
4324,7126,35.29943
4325,7391,85.22887
4326,6834,88.59499
4327,19144,14.242237
4328,19399,8.52112
4329,6360,33.363792
4330,19474,33.740524
4331,19448,46.860672
4332,19681,32.454712
4333,7108,86.18507
4334,19911,36.17622
4335,7082,29.319304
4336,7248,35.465126
4337,19939,87.81735
4338,6325,35.376717
4339,19714,91.7176
4340,7427,43.833656
4341,19189,39.14773
4342,6362,61.387684
4343,19118,26.486343
4344,6601,92.82623
4345,19887,37.54477
4346,7314,7.257473
4347,19619,92.356476
4348,6681,11.741179
4349,7163,86.8428
4350,18985,57.887836
4351,6573,41.17146
4352,6520,68.71438
4353,6976,35.628056
4354,19980,84.462814
4355,19556,80.93355
4356,6403,32.134598
4357,19481,57.489933
4358,19784,64.29141
4359,6459,84.59175
4360,6451,62.32755
4361,19238,59.171856
4362,18999,90.97837
4363,6671,18.759502
4364,7519,57.732834
4365,7469,14.046551
4366,7339,89.785706
4367,7269,32.164486
4368,6996,8.46628
4369,6464,80.80618
4370,6911,52.73319
4371,19965,62.23559
4372,19896,89.39836
4373,18930,29.574936
4374,19935,94.65412
4375,6460,36.51701
4376,7448,69.410446
4377,7465,30.752954
4378,19865,56.926598
4379,19098,43.83679
4380,6414,41.813866
4381,19685,55.436436
4382,19259,37.089596
4383,19205,84.27082
4384,18923,44.700806
4385,7212,54.867603
4386,6676,86.525856
4387,19084,38.31341
4388,19023,30.599737
4389,19047,62.510853
4390,7058,48.10615
4391,6492,92.993904
4392,19838,83.02191
4393,19687,35.311108
4394,7288,88.113815
4395,7000,34.56052
4396,7078,34.446438
4397,19477,31.14309
4398,20015,9.834416
4399,6423,82.17232
4400,6442,35.27485
4401,19722,35.103626
4402,20065,75.531906
4403,6604,5.787133
4404,6877,67.45427
4405,19036,61.92015
4406,19885,41.154022
4407,6607,11.852187
4408,6936,10.399564
4409,7373,41.526
4410,19312,58.940235
4411,7404,86.94416
4412,20048,76.45917
4413,19550,10.601833
4414,19154,41.314075
4415,19468,53.96174
4416,7276,33.85831
4417,7251,30.23266
4418,19307,39.072792
4419,6781,91.838234
4420,7383,17.815788
4421,19436,15.8184805
4422,18910,67.06102
4423,6364,34.806458
4424,20106,37.927032
4425,19519,21.622507
4426,19946,32.184303
4427,7095,81.708885
4428,19172,44.744553
4429,19719,66.478745
4430,19801,60.131336
4431,19836,87.137794
4432,6826,82.751396
4433,19462,84.08292
4434,7433,90.54922
4435,20155,67.45879
4436,7491,89.83216
4437,7091,77.68046
4438,19051,92.528175
4439,19410,68.65099
4440,6910,36.04984
4441,7086,80.582054
4442,19203,92.77245
4443,6557,51.883057
4444,20035,87.319336
4445,18939,63.353233
4446,7426,40.689396
4447,6590,58.64835
4448,19666,41.55184
4449,19649,93.18665
4450,7498,61.72633
4451,6330,80.06598
4452,19509,44.20378
4453,19581,88.03
4454,19856,70.474556
4455,6653,64.57167
4456,19818,46.826
4457,19314,84.370514
4458,19044,55.242638
4459,19689,81.69693
4460,19457,45.117397
4461,7297,86.75269
4462,6555,82.77282
4463,18925,66.60424
4464,19088,84.780205
4465,7142,55.90573
4466,6859,46.866768
4467,6390,38.44693
4468,19705,88.31093
4469,6947,81.90209
4470,19327,5.7261696
4471,19529,27.25261
4472,19171,78.1838
4473,6548,85.25388
4474,7266,83.39241
4475,19934,65.00659
4476,7263,70.2383
4477,7376,23.11695
4478,19014,89.06856
4479,19859,52.326885
4480,6918,6.6327934
4481,6508,36.905865
4482,7321,43.55865
4483,7282,68.861694
4484,6324,84.76469
4485,20113,87.28879
4486,6370,32.678562
4487,7031,15.984951
4488,19854,57.892944
4489,6894,92.70952
4490,19373,91.083626
4491,6469,35.13
4492,19131,54.197105
4493,7150,55.05758
4494,6418,91.10216
4495,6909,40.063263
4496,7198,65.89143
4497,6933,27.982546
4498,7206,94.767395
4499,6655,43.03849
4500,19239,40.04477
4501,19915,84.62318
4502,7120,33.83677
4503,19211,39.587826
4504,19115,67.71014
4505,19397,92.13296
4506,6943,29.02018
4507,19157,38.214912
4508,6359,88.55541
4509,7348,73.445145
4510,6888,34.58784
4511,6838,61.04293
4512,19002,59.347206
4513,19158,95.873505
4514,19790,42.921524
4515,20124,8.368594
4516,19498,35.063606
4517,7043,19.54
4518,7127,13.44632
4519,20027,80.86203
4520,6356,45.46835
4521,19610,44.832577
4522,19585,38.30757
4523,6608,67.28369
4524,19614,31.523516
4525,6501,29.486076
4526,7369,59.454502
4527,19513,33.58567
4528,7138,68.189995
4529,19473,95.21003
4530,7036,65.4174
4531,19994,94.02327
4532,19772,83.870735
4533,19789,32.997135
4534,19748,67.20169
4535,5002,15.444807
4536,16958,31.23456
4537,16727,20.12536
4538,5065,28.167793
4539,17361,12.76399
4540,17143,12.098641
4541,17608,26.084467
4542,4903,86.45298
4543,3967,83.55536
4544,4840,88.74143
4545,4578,88.69936
4546,16781,11.366907
4547,4615,39.971127
4548,4822,25.103518
4549,16991,83.6069
4550,16996,15.960654
4551,16535,13.765542
4552,17086,8.75294
4553,4420,11.51063
4554,4582,49.865307
4555,4629,60.923267
4556,17142,56.060257
4557,4223,64.04701
4558,17598,20.528954
4559,4983,72.08649
4560,4861,62.88369
4561,16636,56.18663
4562,4918,14.400293
4563,4100,60.288593
4564,4247,52.423805
4565,17311,11.023817
4566,3949,42.163673
4567,5009,58.738876
4568,4464,7.3667607
4569,16576,12.324613
4570,17305,10.865832
4571,16496,81.85539
4572,4419,83.49644
4573,16950,91.69553
4574,17202,34.56681
4575,16814,38.07747
4576,3971,60.46664
4577,4373,5.7608814
4578,17194,14.520503
4579,4370,56.216564
4580,17607,90.0152
4581,16854,47.90082
4582,4881,75.30012
4583,16955,86.57999
4584,17050,9.693728
4585,17148,10.69008
4586,4722,60.193947
4587,16620,34.82823
4588,16407,84.72247
4589,4438,60.07895
4590,4001,37.957733
4591,16819,40.664715
4592,4077,80.17289
4593,17566,69.21621
4594,5026,57.268642
4595,3934,79.71962
4596,4748,10.786851
4597,4181,79.91334
4598,4715,16.021917
4599,4009,88.688095
4600,4602,22.750687
4601,16694,84.96961
4602,4250,42.511993
4603,4559,18.750385
4604,16827,91.01451
4605,4711,19.855488
4606,4450,78.00416
4607,4900,47.7101
4608,17594,26.968382
4609,17179,38.571888
4610,16534,44.89671
4611,4684,47.274216
4612,17574,37.286312
4613,17407,61.25828
4614,16371,61.200394
4615,4986,9.029566
4616,17493,39.578194
4617,16746,81.345985
4618,5032,59.86147
4619,4613,35.54203
4620,4147,94.983734
4621,4086,81.26839
4622,16792,10.17397
4623,4477,6.855809
4624,17287,87.26602
4625,16555,12.054244
4626,16482,25.513311
4627,16892,28.807669
4628,4801,16.801651
4629,17019,9.459599
4630,17180,85.58879
4631,4328,7.0132637
4632,3893,18.991623
4633,4494,52.08951
4634,3961,85.606804
4635,16352,33.790627
4636,16657,63.844322
4637,16702,93.70134
4638,4120,60.24746
4639,4189,86.4196
4640,4208,61.90243
4641,16344,15.24728
4642,4835,15.731645
4643,4960,53.6803
4644,16941,85.76694
4645,16506,6.5339413
4646,4313,52.381695
4647,17227,75.104
4648,4992,29.95219
4649,4271,71.22186
4650,4593,50.168106
4651,17332,58.37579
4652,4136,53.639977
4653,16325,64.87691
4654,16930,30.83383
4655,17571,84.05935
4656,4065,66.153046
4657,16815,82.047264
4658,16689,85.81819
4659,16350,5.8455963
4660,16821,81.42001
4661,4636,19.282665
4662,16562,5.6709175
4663,4732,78.9687
4664,4516,56.767067
4665,4764,82.63165
4666,4084,35.025723
4667,16546,59.55329
4668,5025,42.029064
4669,4865,54.32167
4670,17384,76.27753
4671,17416,10.233441
4672,16899,12.18816
4673,4682,89.153435
4674,16656,45.680424
4675,17349,66.38572
4676,4325,36.79648
4677,4225,35.75806
4678,16397,77.06195
4679,4945,16.928616
4680,16705,37.23026
4681,17111,26.02882
4682,4047,58.50422
4683,17096,34.75275
4684,5010,22.844465
4685,16604,41.368282
4686,4891,86.1168
4687,17099,76.9182
4688,16471,86.34581
4689,3920,95.16598
4690,16949,68.65441
4691,16379,31.001083
4692,3945,50.696068
4693,17008,68.047264
4694,17307,53.290115
4695,4689,34.310856
4696,4339,44.45123
4697,17432,14.250598
4698,16680,42.864643
4699,17397,65.05533
4700,4531,68.377815
4701,4818,44.374924
4702,16713,62.387394
4703,17585,6.0611143
4704,4637,64.66191
4705,16601,57.274532
4706,4803,86.37964
4707,17588,89.87656
4708,4951,67.59085
4709,4432,55.757496
4710,16439,15.475983
4711,4337,7.813888
4712,17058,13.458813
4713,4824,11.977845
4714,17248,29.306707
4715,3986,88.92909
4716,4338,33.306927
4717,16929,63.563667
4718,4815,64.56476
4719,4539,63.10495
4720,16487,36.024586
4721,17291,85.68985
4722,4289,16.027477
4723,4349,42.95672
4724,3902,57.285908
4725,17219,74.66754
4726,17536,44.7633
4727,4955,88.43252
4728,17206,41.332367
4729,17553,36.507896
4730,4536,35.71071
4731,4691,33.67261
4732,17196,50.99477
4733,4848,51.992046
4734,17461,49.62287
4735,4733,6.4639034
4736,17406,87.17774
4737,17031,73.83841
4738,4643,16.66163
4739,16369,77.13955
4740,4552,68.675224
4741,4873,10.915934
4742,17562,19.044176
4743,5007,64.763626
4744,4231,82.47835
4745,16874,11.580601
4746,4039,36.139103
4747,4090,45.2196
4748,4522,7.9621415
4749,17264,79.07952
4750,4862,59.099686
4751,16568,19.783016
4752,16779,13.213196
4753,4649,89.908295
4754,4318,58.023438
4755,4282,12.551265
4756,4847,82.55445
4757,4376,49.993584
4758,4875,15.680294
4759,17185,41.97721
4760,3901,13.715375
4761,4796,11.9334755
4762,16980,78.19602
4763,4968,40.048744
4764,16651,33.22221
4765,16492,31.805292
4766,16803,12.406904
4767,17529,88.69849
4768,4598,88.54106
4769,16488,48.227894
4770,16557,50.63055
4771,4952,12.827564
4772,16452,59.608936
4773,16759,45.21689
4774,4962,91.446014
4775,17090,28.69963
4776,5012,48.55589
4777,16967,7.9039335
4778,16989,32.100666
4779,17038,50.72742
4780,16898,28.983824
4781,16540,67.609924
4782,5052,76.86406
4783,16959,56.89208
4784,16415,29.947414
4785,16742,88.550674
4786,4729,35.57292
4787,4759,8.521678
4788,5048,6.9334106
4789,4299,5.782542
4790,4654,34.115746
4791,17590,24.876429
4792,16891,6.425028
4793,4913,11.50192
4794,4261,27.36405
4795,3909,36.777172
4796,3907,96.55679
4797,3991,62.144405
4798,16511,55.859272
4799,16979,93.206764
4800,4329,59.986046
4801,17544,54.38675
4802,4359,33.33434
4803,4953,28.462175
4804,4769,9.766729
4805,17604,8.3704195
4806,16543,53.296574
4807,16995,12.436897
4808,17153,33.27146
4809,3921,74.4027
4810,4982,86.09867
4811,16812,49.077152
4812,4152,26.09877
4813,3979,78.75519
4814,5042,22.439219
4815,17087,56.720306
4816,3968,6.054422
4817,17505,7.459184
4818,4528,13.37579
4819,4219,91.86453
4820,17466,24.608343
4821,4542,57.927486
4822,16881,51.00713
4823,16638,12.471435
4824,17610,80.47897
4825,4928,5.079276
4826,16902,51.459427
4827,17319,8.394887
4828,4775,8.967725
4829,4909,5.180295
4830,17240,8.0232
4831,4961,7.4977937
4832,17114,14.27721
4833,16951,7.725972
4834,17337,76.76184
4835,16435,14.259636
4836,16631,9.080545
4837,16480,60.58765
4838,16400,8.104288
4839,16360,57.2631
4840,17002,48.834213
4841,17278,63.054634
4842,17531,9.311051
4843,17068,12.03863
4844,17481,9.41361
4845,16617,8.878638
4846,17124,8.054643
4847,4919,11.877902
4848,17113,6.722227
4849,16626,8.352777
4850,17540,84.21824
4851,16772,5.206297
4852,17414,8.934931
4853,16721,8.704172
4854,4790,59.700302
4855,5046,82.83702
4856,16573,54.778526
4857,4563,9.525037
4858,4509,10.714417
4859,16468,6.7764363
4860,4146,6.417354
4861,3982,84.04184
4862,16859,7.373858
4863,4660,82.5647
4864,5021,7.4429793
4865,17576,7.84111
4866,4119,81.92642
4867,4175,48.078415
4868,4003,72.72348
4869,16414,83.768524
4870,4341,6.479444
4871,16905,4.2801332
4872,17462,75.09913
4873,4590,80.71616
4874,3960,9.167303
4875,16528,7.711899
4876,4353,8.819034
4877,16711,6.446558
4878,16588,4.616091
4879,16453,85.930046
4880,4594,30.156883
4881,4141,83.75484
4882,4864,5.7059674
4883,16429,31.188364
4884,17191,51.163475
4885,16412,56.195553
4886,4300,78.29367
4887,16717,78.00164
4888,16928,14.003269
4889,16906,10.810874
4890,16917,50.24627
4891,17497,11.351272
4892,4990,4.804868
4893,4842,6.9351873
4894,4344,5.869832
4895,17465,11.858279
4896,17548,30.545452
4897,16732,60.17217
4898,16408,5.202814
4899,16709,10.158673
4900,4706,58.686035
4901,4054,50.999184
4902,3922,73.76227
4903,16960,32.13577
4904,16925,49.239483
4905,4833,77.504814
4906,17375,30.167513
4907,5003,3.5265305
4908,4242,5.691911
4909,3996,10.350896
4910,4452,30.970669
4911,4871,50.454784
4912,4049,80.64865
4913,4566,50.083187
4914,4719,76.38518
4915,17524,79.93258
4916,17509,10.410273
4917,16524,15.464474
4918,17076,13.711886
4919,17032,4.9867244
4920,3956,58.718796
4921,16708,57.66437
4922,4342,5.8878617
4923,4546,28.015274
4924,4724,35.690907
4925,3981,9.833195
4926,16794,26.128578
4927,17475,10.716889
4928,16502,21.800728
4929,16808,34.11715
4930,17279,5.5260134
4931,16605,75.269806
4932,4828,8.326372
4933,4389,12.945697
4934,4977,84.897675
4935,17017,4.490335
4936,17244,6.318246
4937,17513,16.949146
4938,16443,61.88056
4939,16948,8.555676
4940,17156,34.249264
4941,4965,23.962507
4942,5023,73.61784
4943,4051,61.918476
4944,17411,51.127007
4945,4529,13.229364
4946,16681,75.17328
4947,16346,63.087547
4948,17064,7.7910523
4949,17360,79.21826
4950,16520,7.5874248
4951,4893,38.12279
4952,16910,53.89177
4953,4012,9.8138275
4954,16896,20.329006
4955,4167,85.58378
4956,4241,5.624172
4957,17569,81.77271
4958,4836,80.67899
4959,17378,8.68075
4960,17451,73.942635
4961,17041,77.54806
4962,5059,6.860655
4963,17499,32.94185
4964,4752,7.8866663
4965,16374,17.874735
4966,17074,54.342632
4967,16425,11.396324
4968,16927,39.207035
4969,16404,15.483874
4970,3892,82.858025
4971,16747,10.757542
4972,4096,13.681904
4973,4095,47.83651
4974,17288,82.320465
4975,4205,23.24421
4976,17458,7.0590105
4977,16878,57.854984
4978,4817,6.550446
4979,4123,5.1541963
4980,16427,8.288366
4981,4702,50.344677
4982,4395,62.82139
4983,16953,7.0740185
4984,16335,22.30916
4985,17283,36.301006
4986,4295,32.47975
4987,17426,6.7767863
4988,4088,54.650734
4989,4416,81.35831
4990,4943,71.49293
4991,17174,86.41667
4992,4314,56.425034
4993,3911,90.30595
4994,4735,54.779068
4995,4574,61.32251
4996,17558,75.79075
4997,16841,10.057608
4998,16462,83.63466
4999,16501,29.783558
5000,17398,5.321793
5001,17139,14.785683
5002,17609,26.975803
5003,4060,35.2834
5004,3939,34.06343
5005,16940,37.01683
5006,4045,80.66953
5007,17284,8.128679
5008,16433,81.10434
5009,16670,84.53295
5010,17251,74.95773
5011,16463,9.118599
5012,16484,54.548145
5013,16669,8.872972
5014,16390,51.88198
5015,17606,31.981054
5016,4128,53.051712
5017,16345,87.1581
5018,4741,52.57667
5019,3987,62.203983
5020,4431,24.799488
5021,17108,12.724746
5022,16477,10.211597
5023,17066,75.071106
5024,16748,22.507174
5025,16619,53.549423
5026,3963,6.73131
5027,17146,50.458252
5028,4377,7.952039
5029,17494,66.924255
5030,4695,27.066319
5031,4572,17.94089
5032,17520,14.499455
5033,17154,80.95828
5034,4023,12.753585
5035,17408,53.54088
5036,4000,71.24994
5037,17425,55.514126
5038,4456,59.74128
5039,17188,10.046143
5040,4206,68.16895
5041,16870,58.50579
5042,17369,62.929897
5043,4354,82.18643
5044,16869,80.547516
5045,4117,8.841965
5046,17387,58.76998
5047,4326,83.34426
5048,4774,57.73699
5049,3894,9.181479
5050,16461,57.91293
5051,4178,51.16828
5052,16807,23.048086
5053,4275,84.22664
5054,17376,4.579335
5055,4884,34.647377
5056,16401,85.695526
5057,17231,16.873352
5058,16700,15.275193
5059,16770,7.769839
5060,16347,6.776502
5061,4180,25.85426
5062,16460,32.65719
5063,16398,12.246934
5064,17355,65.29837
5065,16470,14.933652
5066,4860,9.593008
5067,4209,55.86921
5068,16662,13.251975
5069,17403,8.646941
5070,16676,32.59682
5071,4075,48.25242
5072,4214,71.53184
5073,4449,5.593166
5074,4027,60.430958
5075,17321,10.205307
5076,16923,81.57234
5077,17329,55.39716
5078,16873,54.673267
5079,17160,8.391018
5080,4515,85.329475
5081,4699,8.362282
5082,4270,54.938354
5083,16464,5.014162
5084,4304,48.08786
5085,17578,8.531226
5086,17471,51.180702
5087,4916,8.757739
5088,17155,19.113863
5089,17296,81.61299
5090,5036,88.29821
5091,17419,59.578754
5092,17085,18.498842
5093,16805,59.412476
5094,17266,25.194101
5095,17159,68.38042
5096,17537,12.721243
5097,17512,19.0504
5098,16775,84.05409
5099,17035,50.97424
5100,17242,88.552864
5101,16458,61.761208
5102,16438,4.8740997
5103,17318,12.615008
5104,16755,13.280744
5105,17106,16.168503
5106,3969,26.956282
5107,4030,88.28625
5108,17600,64.93738
5109,16693,80.38179
5110,4787,82.706955
5111,4311,13.892399
5112,17492,88.90746
5113,17404,16.6268
5114,4383,7.3171716
5115,5061,74.91027
5116,17485,48.431835
5117,17080,26.318571
5118,4995,36.05593
5119,4587,78.92337
5120,4324,5.879992
5121,17575,6.186188
5122,4292,16.50847
5123,4213,12.270641
5124,4892,20.918568
5125,4160,60.203392
5126,4804,3.5619135
5127,17313,52.2843
5128,4551,23.946074
5129,5008,9.059722
5130,4571,72.94609
5131,16757,78.94433
5132,16992,7.553335
5133,17256,7.2891054
5134,16478,8.756676
5135,17030,88.95575
5136,17132,16.929193
5137,4417,8.403647
5138,16632,7.56689
5139,4055,9.104817
5140,16579,84.697136
5141,16424,84.84737
5142,16671,8.911252
5143,4428,85.86541
5144,17552,39.12421
5145,16529,20.55
5146,4044,18.49392
5147,17039,15.293056
5148,16331,53.73962
5149,4050,8.181798
5150,16392,10.847773
5151,4936,46.412907
5152,17363,17.038912
5153,4874,77.368904
5154,17045,28.101421
5155,4846,54.58348
5156,17341,4.286195
5157,4526,78.84744
5158,16564,25.946653
5159,4317,36.29463
5160,4232,46.78102
5161,16434,5.7448206
5162,4297,75.44478
5163,17255,30.750673
5164,17137,75.43659
5165,4984,10.07768
5166,16813,17.528065
5167,17220,62.03188
5168,16440,10.526133
5169,4244,35.91899
5170,5018,56.93075
5171,4791,41.246147
5172,16391,55.45574
5173,4277,32.763237
5174,4191,53.63727
5175,17521,75.61593
5176,16716,60.57445
5177,16840,61.447872
5178,17267,33.51905
5179,4345,32.987476
5180,4577,15.262665
5181,16515,27.817406
5182,17025,52.45601
5183,16376,31.867596
5184,5004,87.99317
5185,4397,9.635268
5186,4669,52.970806
5187,17043,59.884167
5188,16411,4.7029634
5189,4418,26.91536
5190,4156,83.18051
5191,17005,4.20081
5192,4519,45.883877
5193,16558,74.18204
5194,17359,83.982445
5195,4521,72.672676
5196,16386,8.102192
5197,4717,79.995735
5198,4605,6.5076466
5199,16835,7.515572
5200,17101,34.737938
5201,4610,79.14215
5202,17527,58.479843
5203,16607,12.55803
5204,4149,48.760006
5205,4700,13.970768
5206,16848,13.008988
5207,16552,31.703894
5208,4143,56.582645
5209,4210,6.8535047
5210,16683,31.667059
5211,4641,20.966848
5212,16942,33.75073
5213,4352,6.6737456
5214,17405,51.27039
5215,4810,59.273678
5216,16893,55.850586
5217,4028,7.075053
5218,5049,34.8928
5219,4839,72.87484
5220,3999,56.11122
5221,17561,55.29572
5222,17000,55.45924
5223,4778,62.98749
5224,5020,53.170586
5225,17308,33.346752
5226,4624,31.684088
5227,17205,89.73737
5228,16751,19.08814
5229,16495,8.2486
5230,17428,31.590427
5231,16513,59.493584
5232,17415,25.3891
5233,17495,15.625472
5234,4131,13.756884
5235,4393,34.731705
5236,4904,35.018467
5237,16965,66.84488
5238,4802,31.977272
5239,16675,33.73662
5240,4696,32.20273
5241,16852,32.86465
5242,17161,48.844776
5243,17535,91.87668
5244,4821,14.766674
5245,5043,22.402271
5246,3896,55.47632
5247,16798,18.122944
5248,16934,8.17075
5249,16858,30.816868
5250,4279,54.40487
5251,4666,6.5325384
5252,4440,83.144775
5253,4755,67.98042
5254,3928,91.8328
5255,17528,7.5628996
5256,4363,62.234962
5257,3910,40.81091
5258,4974,60.580013
5259,17165,51.309692
5260,16682,82.05859
5261,17618,80.084694
5262,4565,17.380543
5263,4879,5.5744643
5264,17051,14.59901
5265,16454,56.500347
5266,4230,85.08497
5267,17055,4.76507
5268,16406,78.84031
5269,16880,16.56212
5270,4814,41.95429
5271,17514,17.048416
5272,5070,90.09208
5273,4854,12.802269
5274,16442,85.251335
5275,16963,15.097077
5276,16796,46.03186
5277,16750,61.0065
5278,16348,7.0599546
5279,17042,38.345608
5280,17238,16.202425
5281,3897,63.97206
5282,17347,47.877777
5283,4979,12.622637
5284,16329,59.08636
5285,3955,50.973125
5286,17001,77.866425
5287,4115,35.725178
5288,16572,34.317898
5289,4410,74.607994
5290,4906,32.50127
5291,4129,36.301266
5292,16969,64.38978
5293,17346,52.050854
5294,4499,5.313217
5295,4294,85.64002
5296,4312,64.15248
5297,4385,6.78372
5298,16903,6.150057
5299,17184,20.508823
5300,16560,51.224384
5301,4543,35.728012
5302,17007,89.66873
5303,17078,34.637997
5304,4080,59.298985
5305,4276,6.7572527
5306,4240,89.25193
5307,17109,78.199196
5308,16946,52.69044
5309,4880,25.624815
5310,16610,82.235306
5311,17577,50.78331
5312,16373,14.450854
5313,16393,53.436386
5314,17299,77.754326
5315,17070,33.07675
5316,17212,36.4929
5317,17293,70.4896
5318,4651,12.994957
5319,16368,81.71066
5320,16785,21.294523
5321,17048,37.160606
5322,4786,9.453536
5323,4554,51.768574
5324,17047,82.742744
5325,4644,78.161476
5326,4975,51.949722
5327,17158,7.5310144
5328,5027,52.710903
5329,16585,60.280445
5330,16691,58.20745
5331,4262,36.65776
5332,16882,5.098752
5333,4252,35.749203
5334,4164,8.610914
5335,16575,78.791306
5336,16811,69.46978
5337,4773,57.031925
5338,17538,67.066895
5339,16519,19.20315
5340,4046,93.22783
5341,16431,13.216968
5342,17615,32.45435
5343,4202,20.737644
5344,17431,37.606155
5345,3906,84.71241
5346,16570,80.66661
5347,16831,86.76875
5348,16833,92.94089
5349,4246,11.983328
5350,4476,24.957918
5351,4923,32.188
5352,17222,53.802975
5353,4672,86.44719
5354,4922,18.723434
5355,16931,10.746355
5356,4638,53.11217
5357,17532,6.552262
5358,3954,5.498857
5359,16987,16.423206
5360,17390,88.6987
5361,17011,18.235193
5362,16476,6.192376
5363,4014,13.656841
5364,4122,79.24906
5365,17262,28.766186
5366,16887,74.446815
5367,4746,16.48225
5368,4957,34.05848
5369,17250,81.972374
5370,17198,7.565109
5371,17235,8.230845
5372,16577,88.87421
5373,16761,9.550927
5374,3943,13.97015
5375,16710,16.975035
5376,4073,5.1940174
5377,4896,18.52677
5378,17214,48.447872
5379,4794,58.030186
5380,4011,63.233185
5381,4215,16.058403
5382,4457,58.45119
5383,3913,13.238839
5384,16367,42.074173
5385,16327,82.289696
5386,16668,82.66542
5387,4950,75.415924
5388,4661,80.55042
5389,17486,31.220413
5390,16597,36.807156
5391,4268,48.4912
5392,16542,31.807173
5393,4153,13.096125
5394,16855,55.615948
5395,16416,10.525643
5396,4568,5.832984
5397,4302,82.28205
5398,5014,11.416198
5399,17445,28.26654
5400,4306,62.148563
5401,17013,49.825783
5402,4538,38.56876
5403,17177,82.13288
5404,17230,31.887201
5405,4142,9.332603
5406,5067,64.26735
